ans_id,ans_voteup,ans_thanks,ans_collection,ans_comment,que_id,que_activities,author_id,author_collected,author_follower,author_following,author_thanked,author_voteup,author_activities
122986375,3092,305,136,344,50824266,76,bef51c6cb798eef165c2e07f3d8cb989,236,2998,8,305,3092,0
122931559,79,23,7,24,50824266,76,24af63e4e370d1a2bddf4b7d7b9a9ebb,7063,4553,64,3257,14047,10
123059696,657,94,25,86,50824266,76,e1d4b49462607d50ee1a3d67704dac33,35324,18431,90,24916,123652,120
123136892,1048,117,19,156,50824266,76,6ef2e77274cb0719253a577665cf690e,82671,56815,142,54969,322124,99
122866115,80,9,2,15,50824266,76,d8600e722afa7f33d8ff51d156f9aeb3,639,1983,69,294,1559,24
122998414,36,3,2,7,50824266,76,1e22119914463a0f68747521c027901b,173,309,296,214,897,52
122927921,14,8,1,23,50824266,76,fd8a4aece004bf92ed0fdd9e22c71173,777,363,38,69,294,27
122921195,270,59,12,135,50824266,76,c67d30567c1ebd6c36ca4352d2c716df,59006,41536,0,36500,195676,6
122863478,85,15,1,14,50824266,76,0970f947b898ecc0ec035f9126dd4e08,227083,564565,2200,166132,1287953,2118
123235372,4,2,0,6,50824266,76,4c598718cc8b41aeb830abbb8e5c7053,2301,783,195,603,1294,2
123060233,20,3,2,7,50824266,76,6aec8d1bd8d8bb3eb5667c4419dc10fb,482,1733,148,312,1531,8
123088929,26,5,3,6,50824266,76,dae60f67d41a8863afa73b6353623a43,17,20,45,15,49,0
123074161,14,5,1,10,50824266,76,e414f73ee38ca4286029370f753f12d2,4478,7712,338,9801,52548,299
123083794,31,4,1,3,50824266,76,7b82cf8f2705a4eaf540a1360d16ea81,1012,547,48,1366,10893,24
123092132,2,0,1,0,50824266,76,a18b203fce545918c5a60a0a99aa2991,11246,6594,173,3086,25402,167
122869853,13,0,1,1,50824266,76,0501ed3722b4e518d9fb9c96aeef7f21,175,453,61,11,188,8
123211913,4,0,1,0,50824266,76,2156dff6b2455d7011c0adb532343dea,1,3,20,8,32,59
123085710,4,0,1,0,50824266,76,a881391b3f39dc9f33823869cba341bc,404,357,99,481,2091,80
123083152,6,1,1,8,50824266,76,42cbd2e631773365ae31c2f7b79eb533,2,3,4,3,7,8
123030078,3,2,1,1,50824266,76,0413dc3d0dae7589b03a77b2f918b741,5136,4040,85,3111,13531,23
123255436,2,1,1,0,50824266,76,f555de64120786139e12e236534a3877,5386,4506,692,6609,36893,256
123196335,2,0,1,0,50824266,76,b3be6561db5cb056c051833eaa074003,426,847,725,249,824,291
123167921,2,0,1,1,50824266,76,55e82987eee3e2bf66f4a31373b533a3,1777,2047,1605,2840,16722,82
123030727,2,2,1,3,50824266,76,34547b8bd57a7740e755956921294607,27,11,15,16,196,0
122994215,2,1,1,2,50824266,76,52fee2454a5fdb952f11d569457d9a2c,49,128,113,118,640,164
123023190,2,0,1,2,50824266,76,68cb082955271c7142873c3701636744,1152,428,386,703,5431,451
123244172,1,0,0,1,50824266,76,d4b3e313209b33cdc2be3cffcecb5e0c,1,9,183,2,4,0
123131216,1,0,1,0,50824266,76,10f61e9925ff347106c04ac31a86587f,2,2,52,2,7,4
123043551,1,0,1,14,50824266,76,cec2a610cb05c718aa1155b5a309c12b,124,42,1998,25,66,50
157717155,0,0,0,0,50824266,76,4aaf48d5b83615b5c8cfe173dd517985,10,14,17,16,15,7
138220228,0,0,0,0,50824266,76,3e485b4538655fee21ec7d137b83b3a9,8,118,0,5,10,0
125587739,0,0,0,0,50824266,76,615cc3e80fe3e306bc2ea53fdfd55fc5,1039,463,51,129,900,20
125509210,0,0,0,0,50824266,76,a401abd2d146e76cc2133bb87bf0d46b,159,22,225,78,210,34
125260866,0,0,0,0,50824266,76,e05f2c6d7826b5f1055cd3db6780f095,5,11,171,10,21,77
123489606,0,0,0,0,50824266,76,12d610b4dc1eb5802654b55446af29bc,1,9,58,3,12,6
123297729,0,0,1,0,50824266,76,06754b3fbc84213d05468e4527ce2996,2,10,130,2,7,13
123291655,0,0,0,0,50824266,76,91dedee0a6c5de56dcc211db7b98d21b,18,72,88,15,66,15
123248303,0,0,0,2,50824266,76,2389081a3571410c113aac322ec0ed83,33,38,148,23,59,0
123220022,0,0,0,0,50824266,76,6f144b45628c667341ad658b4a980502,185,61,167,377,2041,215
123205143,0,0,0,0,50824266,76,d271589ae577a53cf026308f36281da3,456,337,1609,264,1307,79
123189317,0,0,0,0,50824266,76,0160f7a17770dc0045ea6a08eee5eb5b,72,197,241,75,382,56
123188665,0,1,0,0,50824266,76,5497f0c2cfe2ecee03fede2b9aeff39b,137,328,389,551,3650,58
123169370,0,0,1,0,50824266,76,54ac28965b56ab984063c68b13ad569c,10,36,75,12,23,3
123159617,0,0,1,0,50824266,76,a8b871fd48d5c78b09d78fb31e4dab47,2757,1265,258,3972,32402,117
123136729,0,0,1,0,50824266,76,62489d3e63feb6157de900984644a622,45,65,525,25,68,48
123135180,0,1,0,0,50824266,76,425cddea5056f151d269c1b7807f58e4,40,67,359,53,202,283
123130013,0,0,0,1,50824266,76,a3240d81d7a484575558cfc32629ff6d,31,27,172,76,376,2
123117452,0,0,0,2,50824266,76,f68d9e81efba0480750279f013005e5d,4,18,92,7,19,0
123078773,0,0,0,0,50824266,76,2d2b827e5ff36f9413b58fb4ddd44c40,70,547,135,124,686,12
123075076,0,0,0,2,50824266,76,a1a726f23d56405d9618428195701b19,3003,597,343,954,3810,103
122939750,0,0,0,0,50824266,76,98b83294d00f35c14d34864802bd9742,10,38,308,36,225,210
123143520,0,0,1,0,50824266,76,72f3ae1b1e751b55211b3a8a0d148fd0,38,20,0,35,102,0
123145886,1,0,1,2,50824266,76,09349d7548b0f2e9696161a126a36e51,29,11,27,31,90,7
123081654,1,1,1,1,50824266,76,d44a5d860af44e3e098729e77345fee8,79,58,2,141,523,0
123033450,1,0,1,0,50824266,76,6cbab61fcb91a4173c056cc214d85cea,137,354,1263,113,460,66
123134293,0,0,1,0,50824266,76,37a3516f040399a7be8d6e01dd9feb91,11,1,0,8,98,0
123066421,0,0,0,0,50824266,76,a9a93d15b1ef61c3a4b85f0894c0a58f,34,142,260,58,178,0
123015487,0,1,0,0,50824266,76,512e5ef74f6965f94db8329477def59e,15,47,21,75,314,0
122929953,2,0,1,0,50824266,76,28fc66e49e5f75de5f50aeb7d9d3067c,31,42,44,23,121,41
123058285,0,0,0,0,50824266,76,64aafbaf5b1f49812ac4286351afd724,30,20,36,10,56,0
123059040,0,1,0,2,50824266,76,968ec3e2425e3b4994003890c280dbb7,261,234,386,280,1193,200
119081981,1993,184,162,147,50050401,155,085dfee88ffb3c4224c6ff7a60649d8e,2413,2588,139,776,4987,54
119198145,88,6,0,19,50050401,155,7b6a94506fe8e2501421950f80db9414,121,746,80,35,286,20
119169666,290,17,2,39,50050401,155,554cfcec9341a938a6d74dda5554d05c,7493,1575,255,2801,16466,62
119142144,169,17,2,40,50050401,155,b6f0c45a4d0dc84f228977e0d70bd700,44203,56994,529,44106,374998,570
119087855,207,12,2,20,50050401,155,4eea52407dcefcb149e64c4a4b99d25a,178,124,138,141,1797,380
119157289,52,8,9,11,50050401,155,7f5918e842584dee2f17162f977e7974,16,272,11,8,67,2
138161444,81,11,1,2,50050401,155,7240b2ae38836f4837c2d7355b2ee72d,52927,217835,602,44542,233868,120
138262314,48,6,3,5,50050401,155,9a245e0a433b4a6d0de052fbb13d2870,27204,25121,85,13695,64562,60
119176275,59,5,0,0,50050401,155,4e2295aadfce480bb6a2afdc07f844f2,10,14,242,35,267,32
119224068,8,2,0,7,50050401,155,352f8f00103c2a9da05600f403963103,8689,14581,76,2501,14198,25
119085663,60,7,0,2,50050401,155,aad0a29c55d97c6b78b5176853bf31a7,553,244,133,375,3348,64
119100865,14,4,0,0,50050401,155,cba05e1eeeb850fb083631b8e7bfe734,28791,2639,107,5735,13430,42
119159781,41,1,0,8,50050401,155,b1c57740681614d0bedf5068f4de205a,463,588,255,379,2211,110
119147068,582,46,13,70,50050401,155,45d1a7360a3614756e2ae9bef21d08d6,60271,36336,844,30049,168425,309
119185573,17,2,1,0,50050401,155,cd3b50a1c93e82200495c96300a8f69b,57,66,133,88,562,22
119079537,21,4,0,1,50050401,155,0a4c56f05238a102880cdd009f8e35a2,85,186,251,142,708,67
139554611,2,0,1,2,50050401,155,5e0f9c394780ff6ca9a75c2c0437f9df,41531,15573,237,23429,106728,179
119178845,27,2,0,0,50050401,155,e3b4c56164e07f8ec46cfed534b3eda8,665,231,76,1415,10596,0
119256252,2,1,0,0,50050401,155,56a7a48e819ff32709c45f395337507f,0,2,57,1,3,12
119745278,5,0,0,0,50050401,155,69426b80e701774e4c8fddee89bd05e0,1,1,9,1,14,0
119160373,4,0,1,0,50050401,155,950da7d5058323331f5df6fc1891e970,136,203,186,219,1163,33
119098765,7,1,0,3,50050401,155,008360c65616c20cafadf6ec3d98280e,2,1,70,2,9,30
138213949,3,1,0,0,50050401,155,89984a0d0acf00e4a2785d1a6425f31c,18,100,67,48,225,1
159062291,2,0,0,0,50050401,155,208f1ba332829c87bdb5c291cb360860,4,12,22,3,44,24
140919792,2,0,0,0,50050401,155,0408bcdc12cf26787a56976c1ef3b378,25,15,140,49,297,689
139420386,2,0,0,1,50050401,155,8380fbfeb65d36df0968993ac723ec3b,131,106,207,100,522,12
139451714,2,0,0,4,50050401,155,fb6a47e59adfff6891408e0e3cea27c4,13,23,17,45,216,7
138298418,2,0,4,1,50050401,155,1d773241963811a4695a4cb6aeb64520,14,18,4,9,25,0
119128989,3,0,0,0,50050401,155,4b9f3c9dd909f32615acb2c2649145a5,63,63,115,25,127,4
149339087,1,0,0,0,50050401,155,56893cebeb74dc7e9af7c9968a6a0949,185,216,975,229,910,26
139402918,1,0,0,0,50050401,155,2c72fec8389a8c35b3923def1ef95e82,551,448,171,1098,10281,29
139396791,1,0,0,3,50050401,155,1947f21c85c6e4cd0d128271902c986f,108,127,43,29,238,36
138222774,1,1,0,3,50050401,155,078810bface1135bef5b9e565571826d,539,370,64,102,536,44
119448285,1,0,0,0,50050401,155,73f526cf0f10e25562ef133371a611af,4658,988,18,1448,8722,5
119188847,1,0,0,0,50050401,155,feb6eed7023d640452e9e8877bb3f772,192,307,153,481,3036,787
119159648,4,3,1,2,50050401,155,5caf68d8648c563c800c916a7e5e47b6,29009,38629,3109,19236,153192,161
176839678,0,0,0,0,50050401,155,fd3a0b51d85bfc6dd8a91a004d7197d6,0,0,14,1,3,11
149655847,0,0,0,0,50050401,155,a049ceb665714b9ab9c3e55994bc60eb,22,21,333,40,299,47
149381785,0,0,0,0,50050401,155,632ac8bd32007b8fa4f51148cafab712,1,4,0,3,12,18
149368812,0,0,0,0,50050401,155,74ac9f08c5b9a3f116e61e08a45fefc3,79,65,159,46,106,105
149322009,0,0,0,0,50050401,155,9d3f63ec330bf7c1d9e4c1cbba485e08,1140,794,431,782,4163,462
141218553,0,0,0,0,50050401,155,2fec9d3e3cb98e0f128d9311b1cf6e4e,0,3,7,6,24,0
141025070,0,0,0,0,50050401,155,c499c60d8a521ed76b3652ab086261bb,41,67,31,22,78,13
140927931,0,0,0,0,50050401,155,4e18ab5979e1eeed72da040a782132af,0,3,63,0,0,2
140900669,0,0,0,0,50050401,155,17aa5c7c7a8be28a386465a4c10a6ff5,219,147,22,501,3365,15
140894003,0,0,0,0,50050401,155,f37fad3cd788e928743eb295249cab02,35,38,347,86,500,7
140891060,0,0,0,1,50050401,155,14b89e7b6dfe63cff6570e5fa3cb829b,0,0,4,0,0,1
140889950,0,0,0,0,50050401,155,a1129033662f53ab517a7f463d38632a,1344,340,65,1584,10267,147
140646734,0,0,0,0,50050401,155,ec23a63959445f57f842ef7dda31ed16,34,59,16,222,1094,56
139858716,0,0,0,0,50050401,155,1983730ec2cbd25bb935df18b39ff3e6,11,24,105,16,30,29
139634942,0,0,0,0,50050401,155,0a0fc842926d92af434a4bc6738c4fb1,133,127,5,170,796,66
139615802,0,0,0,0,50050401,155,d26c73e98bdf80fb05f43f3ec2123130,435,176,733,132,637,36
139520056,0,0,0,0,50050401,155,d6759aaa2b79c912332dab68b7d49f99,1,30,44,1,6,0
139519646,0,0,0,0,50050401,155,680a508e7f2e8e4044dae348d348108c,11,19,291,34,121,226
139511776,0,0,0,0,50050401,155,0d129591af8c16a0421c09c8522b6cf9,1,0,0,0,0,0
139461013,0,0,0,0,50050401,155,e4750e8aa0b6edb704e95aa5fe6fc709,0,2,10,0,0,0
139451913,0,0,0,0,50050401,155,254fd54738ef896db41dd7c64382a175,21,47,362,47,440,404
139443690,0,0,0,0,50050401,155,b9a89189a1f9168884791da2e0fa6e56,0,17,156,8,19,18
139407330,0,0,0,0,50050401,155,d743b5a76d6ffa3b5775475a43869b32,413,527,599,616,3297,98
139393395,0,0,0,0,50050401,155,b0614e350f3a2e3eb40ee86829d22391,4,16,47,7,5,25
139386784,0,0,1,0,50050401,155,9e25367b9ede94cb641eae0346f1ccfb,4,2,53,2,4,2
139385262,0,0,0,0,50050401,155,1b43c925eaab52e71546d8e278437593,182,57,275,44,109,17
139170868,0,0,0,0,50050401,155,861d8d58530f14ef2f98d242795144e7,12,111,24,24,253,35
139160013,0,0,0,0,50050401,155,043a153a28672d92f17255a0326b986f,0,0,57,0,0,41
139035023,0,0,0,0,50050401,155,6e979967a73c64f3d7df58f543c821c8,26,8,37,4,17,38
138799017,0,1,0,1,50050401,155,e9c5df70d5f51e48f41c83115c144b8f,33,29,61,60,223,0
138786587,0,0,1,0,50050401,155,227865f8a3e4447fd3a7587d8dd90f84,95,127,50,23,46,13
138452067,0,0,0,0,50050401,155,83cf38e6a8d51f45989ef1d7de0a231e,1432,597,688,436,1722,16
138304865,0,0,0,0,50050401,155,60478c573527dcd8487785002e1d49ac,31,45,263,46,154,316
138271922,0,0,0,0,50050401,155,4cbb406535fd25d4aa6f06d0d6657e62,79,23,186,71,404,60
138268637,0,0,0,0,50050401,155,92225ba3d5194e48574b69248671e529,18,20,50,51,213,106
138259367,0,0,0,0,50050401,155,7ada82e7a52188493591aad4730efc3c,10,22,128,8,26,86
138257442,0,0,0,0,50050401,155,7f935b7cb17e8eb2252bc2eb0a8ee752,525,215,59,945,6374,429
138244858,0,0,0,0,50050401,155,2645f226f773e874a71ffe2210bcffff,0,4,68,2,2,110
138175512,0,1,0,0,50050401,155,ba4d9ff2591d701dd3527b7e6ef12049,30,21,107,230,3548,34
138163899,0,0,0,0,50050401,155,9ea959ecb571149b4b7edcc08c4bd1aa,31,13,159,27,94,18
138138522,0,0,0,0,50050401,155,330afc61f735a262e2e683fa5d3d045c,38,104,357,16,144,6
138099826,0,0,1,0,50050401,155,2f16dedae3e851950b92a1e20bab3df7,306,182,89,328,2101,16
138097501,0,0,0,0,50050401,155,463660d2ca7db66f559f79c3ef5e2f0b,0,5,357,0,2,31
138082320,0,0,0,0,50050401,155,81badc2d64e1b2096623596b329294e2,0,0,3,0,0,0
138015489,0,0,0,0,50050401,155,dfe28fd03083e3a0e98ef6321c0e55d1,81,149,104,76,277,8
136283243,0,1,0,0,50050401,155,0ab56ef634ee49de8ab36b0d8a0b93f0,5952,1474,434,193,4034,120
132379520,0,0,0,0,50050401,155,9a2ea8dc3d1b99f191ab154cb0facca9,49,42,19,69,733,42
132032506,0,0,0,2,50050401,155,22c5fa2779f528f012166d1d43fb1684,32,10,5,5,42,0
125057041,0,0,0,0,50050401,155,70b34a1469b73fb643318b9024b5cbfa,96,116,172,68,261,23
121698045,0,0,0,0,50050401,155,d550f15a061e62521acfbba1fcbbb47f,51,34,36,70,310,22
121564406,0,0,0,0,50050401,155,4523f882a8eae1642359b37f7e48c52e,24,59,373,66,482,2
120231952,0,0,0,0,50050401,155,df0281490f40e65e0bb831068bea90ad,39,31,12,53,157,0
119881197,0,0,0,0,50050401,155,a1e3a12a6ca68e2584f35d01b17fa32f,0,0,0,0,0,0
119733895,0,0,0,0,50050401,155,f2c3313fe749a548fea1b14e3447e8e3,1345,882,302,1279,9129,5
119674863,0,0,0,0,50050401,155,bb6aebdab692462348e5992d362ebccc,0,7,135,0,4,15
119608405,0,0,0,0,50050401,155,b3d8f3397daed336bcf0a5535650fa5e,389,404,20,939,6794,54
119494517,0,0,0,0,50050401,155,527e926b823863cae4178cee68dd8ae0,7,28,21,18,95,9
119454471,0,0,0,0,50050401,155,03754ca10f97daa4ae31c0180b811fda,30,50,2,8,45,4
119383445,0,0,0,0,50050401,155,92ad03feaf9ddf2fc9dd5be7fcc4afdc,44,57,31,200,1163,0
119378510,0,0,0,0,50050401,155,5aba997a54396487a4e6bac7c462ffd3,0,1,83,3,35,24
119291662,0,0,0,0,50050401,155,f25866bc9ccc37fc6467c4a59530b59f,0,0,0,0,8,0
119286130,0,0,0,0,50050401,155,7f0782fabfe4dfa1396f15583b66a111,178,388,18,77,302,0
119260606,0,0,0,0,50050401,155,61bcbe55a18f8ac0621b9abb6eb01c36,1101,1650,127,348,1414,2
119257314,0,0,0,0,50050401,155,7c8aa548edf38332324fb07289622ad1,3,7,76,13,90,48
119228461,0,0,0,0,50050401,155,cd042f082e7815f38443fc3ee60e9d16,30,38,6,182,256,14
119199423,0,1,0,0,50050401,155,7dee935bce25e9ecdf56b0ea803a9831,68,5,67,17,43,25
119191156,0,0,0,0,50050401,155,cafac8d574f4003c00d6f81cd63e12e7,610,289,148,799,6294,3
119188736,0,0,0,0,50050401,155,0c856b64b6747959f879bb18db4ce6a9,7,2,20,16,108,2
119186826,0,0,0,0,50050401,155,3ffab4d23ba428dc1b932854eef10162,1021,162,638,381,1924,393
119186246,0,0,0,0,50050401,155,213610e9fca83ca3f6070177ce56ac97,59,162,679,128,946,0
119177448,0,0,0,0,50050401,155,fc2aae70f54e8a6909063ff1b9dc0a9e,2,4,202,12,38,96
119175555,0,0,0,0,50050401,155,0ded4561b75e3ef33f6e1b0a13cd8a59,24,48,153,44,167,1
119169639,0,0,0,2,50050401,155,27ca2d63a1b5d5abbed6c5d4ea8192c3,14,9,28,22,105,7
119165758,0,0,0,0,50050401,155,6e732169c210d797a4ba3c6f1f9c561c,10,35,155,12,42,14
119142643,0,0,0,0,50050401,155,869b4765d7a618f328fb88d1080bbc16,36,54,82,96,728,114
119138092,0,1,1,0,50050401,155,fddebce931e28027ff2efa9da712bb0f,216,296,85,611,3625,59
119134192,0,0,0,0,50050401,155,4c61dcd522c23c88183c21404f582d9e,48,110,448,65,210,21
119130377,0,0,0,1,50050401,155,ee909143799ccf56df5aa308c3f2440b,1,64,33,16,29,16
119113892,0,0,0,2,50050401,155,4dbf93964732f2a9e053c3530c2600b5,10760,13566,716,6469,36474,387
119112764,0,1,0,3,50050401,155,6eb9926a5a245cb055ebc26d79f6720c,140,114,242,361,2097,238
119100281,0,0,0,0,50050401,155,c8a1975d939d5fb0979417fffbfa8542,54,38,183,19,36,111
119677196,2,1,0,2,50050401,155,d2dfd44ea1a76b047de1824078a742b5,2298,2404,266,2944,13235,48
131294031,0,1,0,3,50050401,155,a4b90605b081a3236295df6ad10ed310,0,0,1,1,0,0
119219949,0,0,0,0,50050401,155,48adb4c05bc34878fec375bbe541ed68,18,33,0,82,333,97
119144688,0,0,0,0,50050401,155,e561f75e287cf2013263a7e929a3c55f,108,8,28,62,397,34
129929039,0,0,0,0,50050401,155,de76813a12acb82feb143ead3ecf3c62,147,72,183,58,91,4
119463937,0,0,0,0,50050401,155,a18b203fce545918c5a60a0a99aa2991,11246,6594,173,3086,25402,167
146451667,189,29,10,69,55753169,169,1b02d3dad3f8eec851b166ecbee537b9,56,15,14,61,288,0
161290993,1946,214,385,112,55753169,169,2ebd73008f4b82aab5767b37a69d4d6a,703,141,40,429,3366,139
158562920,385,42,18,37,55753169,169,12ff0a3f17494c715f9a71566376795a,22298,4785,23,15658,99533,169
146351284,97,9,2,7,55753169,169,6d11f4d0ce00d647330b9d917e91e56e,16496,9865,295,18403,145234,54
158841483,44,11,4,18,55753169,169,2e80081026e7335ea4ef8b7906103f60,3831,2982,3,4537,24930,59
158928512,542,61,51,121,55753169,169,71637fe077b9a2d7be320e2800ccd818,84241,77649,697,37269,235597,89
158939279,34,9,2,22,55753169,169,6ef2e77274cb0719253a577665cf690e,82671,56815,142,54971,322124,99
158318438,135,23,5,43,55753169,169,d6f6514b932ffe30f97e50dd578c8a2c,9310,9803,1,15527,95411,60
146349439,68,13,1,41,55753169,169,c8e316b8e3ca6b24ed8a3f11ec6a8bda,24904,7010,1200,13098,80852,414
161084880,83,14,6,4,55753169,169,1096c9d12208bfed7882a91e0a52cccf,5517,6911,59,1450,17387,119
158405674,993,134,51,205,55753169,169,d210f3a689fe17b3f42682774c116d71,5773,3644,153,10118,52192,39
158941391,88,9,1,26,55753169,169,bbb58b3cf74a5fa7e835c0358e430acf,132197,81095,130,87246,464197,234
161009117,71,21,5,20,55753169,169,2929c0c75d8d742cc9333b507145bf39,15968,11531,396,28623,161480,206
160844314,781,159,361,130,55753169,169,2a3b1f0da0763a4847a4d863bdd6774d,8450,6577,20,2676,16254,1
158434734,15,2,0,3,55753169,169,7a177d33122ed509254673dea3dc95de,3,6,10,11,41,10
161275417,30,4,0,20,55753169,169,f74e5df39a4ad783a2fe26e8dce625ac,38669,60680,206,37286,302323,229
160459334,6,4,1,1,55753169,169,aa175c1bd09e6380842e88489798b484,1824,396,27,974,7119,21
161217385,1,0,2,0,55753169,169,29a386cc4b62dd3a95af790ba2fcf1cb,70015,28214,166,12550,53042,117
164137200,6,1,0,1,55753169,169,0fe0414767534b764fda6ca5937639f4,15809,9594,129,18656,117295,338
160023452,119,22,26,37,55753169,169,c1da9a3151dfa3be9ccc764ce3b1bade,84712,34045,1140,54953,292112,1776
146482041,10,2,0,11,55753169,169,2628adeb2de37434af95c29004a8d68d,46,17,12,54,219,60
160382921,11,3,1,9,55753169,169,3b0081934ac836769abab2e0a8c7fc37,4806,1035,381,825,5245,11
161938331,1,1,0,0,55753169,169,5d8f762e892b73adf55d4419f3b21393,326,389,218,469,2454,100
160682362,163,24,23,145,55753169,169,5d76e58f1399608e1cb2fb3b36bfd0a9,64,50,0,164,1313,6
161445121,1,0,0,0,55753169,169,d5f9b6aabf262ba4605be77f859acf7b,1036,461,218,945,3780,48
161655939,2,0,0,0,55753169,169,f9e6f4fe94be9331edf76d4fa786b377,1097,549,386,1896,11245,159
158888677,15,4,1,8,55753169,169,ca806f99f24599091ef36e73ac2361ad,524,176,82,428,2094,61
162234394,3,0,0,0,55753169,169,91996daefbe160159c783636d26fc234,2553,401,55,1448,6094,9
158978034,14,1,0,2,55753169,169,18b9c1147a2e3e1991d94efbd305a1ba,40111,19976,369,27765,234034,1394
159912690,44,12,3,6,55753169,169,779f7b42f6798a512678c177c0290084,227431,131038,98,71394,277197,209
159657684,17,7,1,16,55753169,169,b4dd4663f4724ca499784e34cedb7087,11955,4153,143,12330,75408,520
158636571,45,7,6,55,55753169,169,fbab93cb3d2bd360b9208a1962d71f17,8451,3770,37,5262,29358,56
161200458,0,0,0,0,55753169,169,437c1ebc3f1797327a96e6ddeb9cc233,319,87,13,137,711,81
161716144,2,0,0,0,55753169,169,48bab3899d1abe9650e0c362dee0959c,284,122,119,501,6470,237
161542230,18,5,9,1,55753169,169,c6e85ba5d5999df4c5ce2f2903b1ce0e,218492,241657,1147,40782,302001,220
159010119,6,0,0,15,55753169,169,92627a2fb92ad1b5e27ab1d1a5e33391,6,6,2,30,88,97
146453901,3,0,0,1,55753169,169,00ddb5ee27d0d35ef2f1b60769cd13e4,8,24,4,8,33,3
161392448,2,0,0,0,55753169,169,672ede0aa348db129a29e711206cdf6c,1365,670,0,1112,5913,53
161319874,2,1,0,0,55753169,169,11ddc626be59fea4086221a05bd2c15b,0,2,42,6,14,351
160347697,2,0,0,0,55753169,169,1678e0e3f5d27f1efb65ca3e3d28acae,0,1,1,0,2,6
158956907,2,0,0,0,55753169,169,63cb8e5d0cb0ba5ba267c79d083f3913,81,33,714,128,892,157
158937285,2,0,0,0,55753169,169,34c89e3f25910ae410f45828091b1566,376,128,87,236,1165,56
159746077,2,0,0,0,55753169,169,3389555251fa060c41a369d467e54390,0,6,1,0,3,161
162634894,1,0,0,0,55753169,169,f7a32fb0d3d7ff8eaf74eb6e8496f161,0,0,8,0,4,5
162176810,1,0,0,0,55753169,169,cae9f1642be6ed88a2067657a02fc1ae,75,78,41,127,646,74
161749590,1,0,0,0,55753169,169,7f140939382d47e65a35720fcd4e6e71,0,0,4,0,1,1
161724575,1,0,0,0,55753169,169,e09db251af13328191595e0c6164e3b9,7,2,7,14,46,5
161711817,1,0,0,0,55753169,169,3ac5499d28f1f27bb756dbcea24d2c8a,0,7,122,5,36,77
161699231,1,0,0,6,55753169,169,df70ee065f774e22f7eb25465beefe78,8,10,27,13,81,20
161690675,1,0,0,0,55753169,169,09ef423364de2d6e6c5669ea083aff9f,1,5,117,5,14,17
161639757,1,0,0,0,55753169,169,29f7885e976f89d4e76ece8fc9475369,0,0,0,0,1,0
161630839,1,0,0,0,55753169,169,7a8251c78a85505634b3eeac9a77ff59,7,15,35,21,40,48
161620930,1,0,0,0,55753169,169,a7fe7c9636e680f8d699245218b61a39,139,44,16,215,1357,80
161610163,1,0,0,0,55753169,169,f6ea01d03fdbfd6168f1de32faa114f5,0,0,0,0,1,1
161591652,1,0,0,1,55753169,169,2b25513999e04136d45391b51b6dbd8a,21,22,16,58,321,14
161564852,1,0,0,0,55753169,169,962c9c86a334b082708ce2f9c52627c5,1,0,0,0,2,0
161563125,1,0,0,0,55753169,169,ae360ad2b24eb52d06f591466a6858c4,83,699,45,440,3002,48
161555213,1,0,0,0,55753169,169,2c9bc039c6701195eb02a386d773ea81,0,0,19,0,1,25
161498057,1,0,0,0,55753169,169,0a9d140a9e365daafffd36d08589e430,4,3,13,8,30,224
161441187,1,0,0,1,55753169,169,ccb671e840a1e2b3ca71c9632cf35c1b,0,0,1,0,2,0
161429085,1,0,0,0,55753169,169,89093a0d510a83c0619d3eb04ab23c47,0,0,1,0,1,0
161399592,1,0,0,0,55753169,169,59d2a8501af562084857d00f76c4c167,2,0,12,3,1,0
161283395,1,0,0,1,55753169,169,3f1014cfba4987fda8b54ac9a22de524,4,18,127,23,138,99
161207964,1,0,0,0,55753169,169,54f6736885128a18b1adfc668dc1892f,7,11,40,12,87,44
161130973,1,0,0,0,55753169,169,f22f11cea0bbd750b880c7e3243aaa3f,137,190,34,166,947,27
161115034,1,0,0,0,55753169,169,076db606777d7c3b88bfd4c86d621e54,6,8,1,5,27,0
161073774,1,0,0,0,55753169,169,edf56ecac1a18424299fabd7a260beff,4,2,11,9,41,104
160482623,1,0,0,0,55753169,169,f53a48ebdeea9801d0e77006ad7aa900,0,0,0,0,1,3
159929535,1,0,0,0,55753169,169,607f93822161827b2370e33962d7714a,40,31,319,28,176,0
159803256,1,0,0,0,55753169,169,dc41a209178f8de2c0298a54e5d11e69,1,0,8,6,5,201
159640869,1,0,0,0,55753169,169,58d13be804e237b0cf51a6faa92ffdd5,57,60,21,66,698,45
159545942,1,0,0,0,55753169,169,d24409508d7698d7a452d6d481f1c342,19,30,75,47,249,0
159464358,1,0,0,0,55753169,169,452ca854af96c1d6543bfb6a0da696f3,5,13,5,13,100,21
159377823,1,0,0,0,55753169,169,393782e3e414e64424615a3a88f1188e,11550,1781,157,1893,6401,111
159357723,1,0,0,0,55753169,169,5ca9b7ec790158daec7c4406b704c89f,3,3,7,7,59,85
159159854,1,0,0,0,55753169,169,1a9a4c9efc44ae3e649564bfbecc7ebd,15,33,740,0,3,136
159142137,1,0,0,0,55753169,169,976d90c0b5bb174338e410ef722e536e,1,2,11,1,4,18
159055846,1,0,0,0,55753169,169,f1a8a2919be790293a0a24f491810b63,46,35,87,39,169,10
